,video_id,title,tags,views,likes,dislikes,comment_total,userId,user_click,user_rating,user_like,time_spend,position,pos_bias,device_info
1377,Z7R8XRKqHAI,Hey Ya! - Walk off the Earth (Outkast Cover),"hy ya cvr,amazig cvr,Shap f Yu Walk ff th arth,Wird istrumts,th bst music vids,fficial vid,fficial hy ya cvr,fficial hy ya vid",544460.1667,34314.16667,503.5,1777.666667,1,1,0,1,2,50,0,web
1378,Z8aN5L-oDOw,Road Trip with The Dolan Twins,"Dla Twis,Rad trip",857188.75,142286,572.5,13186.25,17,1,2,1,9,25,0,android
1379,Z9svINZiBdU,American VS French Makeup Tutorial,"frch makup,amrica makup,makup tutrial,makup,tutrial,trasfrmati,bauty,full glam makup,frch,frch vs amrica makup,hw t,christ dmiiqu,christ,dmiiqu,kra makup,fudati,full cvrag,frch bauty,atural makup,mak up,glam,full cvrag fudati,amrica,yutub makup,frch skicar,full fac makup",529337.25,28709,295.25,3318.5,19,0,0,0,0,45,1,ios
1380,ZB_g0QnYMkM,Animal Adventure Park Giraffe Cam,"Giraff,Z,Nw Yrk,giraff cam,Aimal,Advtur,Aimal Advtur,Harpursvill,Park",34994,1824.666667,21,12.33333333,17,1,2,0,9,75,0,ios
1381,ZBo1S6YZXa0,My Go To Look Using The Jaclyn Hill Palette | Jaclyn Hill,"jacly hill paltt,mrph brushs,mrph,jacly hill mrph,g t lk,jaclyhill1,jacly hill,makup tutrial,smky y tutrial,ctur fac,mrig ruti,hw-t,vryday makup,cat y makup,cat makup,drugstr makup",895280.75,46362.25,2818.75,9122,2,1,4,0,4,24,0,ios
1382,ZCQuasiJgYM,iPhone X hands-on live from Apple Event 2017,"gadgt,tchlgy,csumr tch,al,gadgts,scic,gar,tch,Appl,iPh,mbil,smartph,hads-,iPh X,iPh 8,iPh 7,iPh 8 Plus,iph x hads-,supr rtia,OLED,iPh X camra",1459493,6102.25,1753,3047.5,10,0,1,0,0,17,1,ios
1383,ZFF392vAMN8,21 *ZERO EFFORT* DIY Halloween Costumes! Cute/Funny/Hot | Mylifeaseva,"HALLOWEEN,2017,hallw cstums,diy hallw cstums,diy hallw,cut hallw cstums,laurdiy,iki ad gabi,alisha mari,mylifasva,va gutwski,fuy hallw cstums,2017 hallw cstums,trdig,ht hallw cstum,asy hallw cstum,diy cstum,asy diy cstum,hallw 2017,diy slim,wgi,quick diy,rm diy,wyli,fuy vid,diy schl,diy fall",1426132.25,83404.75,2525,10234.5,1,0,3,0,0,26,1,ios
1384,ZGlYvprDKNM,My 1st Day at Chemotherapy (UCSF),"chmthrapy,cacr,sa fracisc,vlg,vlggr,vlggig,travl,travlr,travlig,hspital,psitivity,ispiratial,ispir,tuchig,hart warmig,swt,bautiful,aldia,filipi,piay,filipia",374565.3333,18199,199.6666667,3128.333333,13,1,0,0,8,41,0,ios
1385,ZQK1F0wz6z4,What Do You Want to Eat?!,"pada,what shuld w at,buzzfd,cmdy,byfrid,girlfrid,rlatiship prblms,fight,argu,pada xprss,fd,fdi,shrlck hlms,wasabi,sushi,salm,avcad,rmatic cmdy,jaa stmura",470303.1667,19860,443.5,1614.5,1,1,0,0,2,56,0,web
1386,ZT1JsE_YbFs,3 DIY FRUIT FLAVORED CUPCAKES!,"cupcak,cak,caks,hw t bak,hw t mak,hw t dcrat,icig,ryal,buttrcram,frstig,hw t,basic,simpl,asy,stp by stp,guid,tutrial,watrml,lm,strawbrry,summr,fall,hacks,tips,tricks,hairstyl,makup,utfit,cut,family fridly,kid fridly,fr kids,thmd,party,birthday,ida,girl,fmal,wma,blpr,fail,ll,fuy,pipig,bag,bakig li,r,r,wilt,prfct,kitch,rcip,fd,amazig,dlicius,frsh,squz,frm scratch",604025.2,24745.8,358.8,4585.4,9,1,2,0,9,51,0,ios
1387,ZVPTxFZTQis,KB - Hometeam ft. Lecrae,"116,hmtam,lcra,kb,rach rcrds,hip hp,chh,uashamd,t ashamd,hmtam tur",89350.33333,3856.333333,64.16666667,621.3333333,18,1,0,0,2,82,0,ios
1388,ZW4jOlyj-sM,Japan vs USA | How different are fast food menus?,"Japa,Japas,yt:cc=,fast,fd,cmparis,usa,amrica,rstaurats,dit,halth,diffrt,dits,mus,amrica,ジュン,レイチェル,アメリカ,日本,比較,マクドナルド,ファスト,フード,英語,英会話,違い,サイズ",310968.25,15840,478.75,1938,20,0,0,0,0,63,1,android
1389,ZWTlL_w8cRA,Demi Lovato: Simply Complicated - Official Documentary,Dmi Lvat Simply Cmplicatd,3409039.4,220864.6,2242.2,19184.6,2,0,5,0,0,4,1,ios
1390,ZXvbz8cqafM,Taylor Swift NOW Presents: See What Taylor’s Up To NOW | AT&T,"Taylr Swift,ATT,DIRECTV,DIRECTVNOW,Cki Dugh,Taylr Swift NOW,Swifti,Music,Cmdy,Ady Sambrg",836472,19314,1206,0,19,1,3,0,8,29,0,android
1391,ZYQ1cVRtMZU,FENTY BEAUTY RIHANNA MAKEUP TUTORIAL | PatrickStarrr,"makup,trasfrmati,thpatrickstarrr,patrickstarrr,patrick,starrr,full,cvrag,fudati,ruti,fty bauty,rihaa,rihaa makup tutrial,lk a lik,ytkb,hallw,imprsatr,galaxy cllcti,sphra,kd,bhid th scs,jffr star,carlibl,jacly hill,ikki tutrials,maymua,icl gurrr,mylifasva,liza kshy",2180389.25,91398.75,2520.25,12976.75,15,1,1,0,0,14,0,ios
1392,ZYSjPZUqLdk,Trump and Russia: An Introduction to What We Know (and What We Don't),"russia,plitics,dald trump,ws,aalysis,cllusi,2016 prsidtial lcti,lcti,jams cmy,rbrt mullr,paul maafrt,michal fly,vladimir puti,trump,ifrmati,glbal plitics,histry",249634.75,13998.5,1837.5,2835,4,1,2,0,2,62,0,android
1393,Z_GR_l5QtdM,Little Dragon - Peace Of Mind (feat. Faith Evans) [Official Music Video],"abuma rubbrbad,littl drag vids,littl drag vid,drag,littl,rubbrbad,ld,littl drag,abuma,drags,Pac Of Mid,Faith Evas",36579.25,2022.5,17,170,3,1,1,0,9,105,0,web
1394,ZaB6kENkGVg,New Thor: Ragnarok International Trailer Featuring More Hela - Movie Talk,"mvi ws,Mvi Talk,tbrttbthatisthqusti,cllidr,film,mvi,trailr,bhid th scs,actr,actrss hllywd,Mvi Clips,gr,cmics,cmic bks,thr: ragark,thr,jj abrams,arrival,yur am,disy,darkst hur,gary ldma,day lfma,justic lagu,hla",53438.25,1639.75,78.5,397,18,0,3,0,0,94,1,web
1395,ZaZ_GkB_d34,See Star-Studded Reaction to Sean Spicer's Emmys Appearance,"racti,crwd siz,Emmys,prss scrtary,Mlissa McCarthy,sa spicr,isid diti,Whit Hus,jk,Awards,cat-hadlis,isid diti trtaimt,pdium",19785,329,40,94.5,7,0,0,0,0,103,1,ios
1396,ZagQci5qTSM,COLLEGE KIDS REACT TO MARINA AND THE DIAMONDS,"maria ad th diamds,maria & th diamds,maria,COLLEGE KIDS REACT TO MARINA AND THE DIAMONDS,cllg kids ract,ract,racti,thfibrs,fi brthrs,fi brthrs trtaimt,fibrs,fi brs,FBE,watch,rviw,fr th first tim,rviws,rspds,rspd,yutubrs ract,ldrs ract,ts ract,kids ract,adults ract,parts ract,tagrs ract,primada,frt,lctra hart,hw t b a hartbrakr",659531,32465,808,9591,6,0,4,0,0,40,1,ios
1397,ZcTvrxwP6Is,Star Trek: Discovery - Main Title Sequence,"star trk,rbt,all accss,cbs,2017",283385.3333,2599.333333,1380.333333,1305.666667,2,0,5,0,0,54,1,ios
1398,ZcTvrxwP6Is,Star Trek: Discovery - Main Title Sequence,"star trk,rbt,all accss,cbs,2017,Star Trk: Discvry,Star Trk Discvry,Star Trk Cast,star trk li,All Accss Origial,Star Trk  CBS,Star Trk Cbs all accss",384679,3224,1793.5,1412,13,1,1,1,4,39,0,android
1399,ZcsE0kjqvAQ,First footage of wild sand cat kittens,"Flis margarita margarita,Sad cat,Chat ds sabls,Chat du désrt,Chat du gééral Marguritt,Marc,Mrcc,Sahara,Dsrt,Désrt,Gat d las aras,Sadkatz,Kitts,Eclgy,قط الرمال,گربه شنی",199987,205,15.5,24,6,1,5,1,10,67,0,web
1400,ZczwzVhai9E,Arnold Set off to the Center of the Earth,"Mt Arld,Arld,arld,mt,mtarld,aimati mvis,shrt mvi,2d aimati",1999302,75029,2437.714286,11315.28571,16,0,3,0,0,4,1,ios
1401,ZgCTlbQvcT8,Speak for Yourself with Ben Stiller and Fred Armisen,"Th Tight Shw,Jimmy Fall,Spak fr Yurslf,B Stillr,Frd Armis,NBC,NBC TV,Tlvisi,Fuy,Talk Shw,cmdic,humr,sl,Fall Stad-up,Fall mlgu,tight,shw,jks,fuy vid,itrviw,varity,cmdy sktchs,talt,clbritis,vid,clip,highlight,Zladr,Fckr,Trpic Thudr,sktch,Madagascar,Scrt Lif f Waltr Mitty,Prtladia",446999,7179,538,524,2,0,5,0,0,41,1,web
1402,Zmi9iQp6944,NOT ENOUGH MILK? (My Breastfeeding Journey & Tips) || #MOMTEMBER,"makup,csmtics,bauty,blg,vlg,frmhadtt,frmhadtt,asia,guru,frm had t t,j,cha,lk,y,ys,tutrial,haul,J Cha,mm,mmmy,#mmtmbr,mmtmbr,brastfdig,schdul,slp,baby,tddlr,aria,husbad,pumpig,hw t,stry,jury,milk,traumatizig,labr,dlivry,rcvry",32274.66667,1466,22.66666667,201.3333333,7,0,1,0,0,101,1,ios
1403,Zmi9iQp6944,Not Enough Milk? (My Breastfeeding Story) || #MOMTEMBER,"makup,csmtics,bauty,blg,vlg,frmhadtt,frmhadtt,asia,guru,frm had t t,j,cha,lk,y,ys,tutrial,haul,J Cha,mm,mmmy,#mmtmbr,mmtmbr,brastfdig,schdul,slp,baby,tddlr,aria,husbad,pumpig,hw t,stry,jury,milk,traumatizig,labr,dlivry,rcvry",21083,1115,18,156,16,1,5,0,3,100,0,web
1404,Zo1pCjsjf6I,Chasing Pavements - Adele (1920s Gatsby Style Cover) ft. Hannah Gill,"chasig pavmts,adl,1920s,jazz,pmj,haah gill,chasig pavmt,adl cvr,chasig pavmts cvr,adl chasig pavmts,chasig pavmts adl,adl chasig pavmts cvr,chasig pavmts adl cvr,adl cvr chasig pavmts,chasig pavmts cvr adl,grat gatsby cvr,gatsby cvr,haah gill cvr,cvr chasig pavmts,chasig pavmt cvr,adl chasig pavmt,chasig pavmt adl,sg",224710.6667,11198.66667,115.3333333,682.6666667,4,1,1,1,10,67,0,android
1405,ZpVhZ-om7UQ,Tom Brady Leads Efficient TD Drive to Take the Lead! | Patriots vs. Buccaneers | NFL Wk 5 Highlights,"NFL,Ftball,ffs,dfs,afc,fc,Amrica Ftball,highlight,highlights,gam,gams,sprt,sprts,acti,play,plays,sas,2017,rki,rkis,rcap,ru,sprit,catch,hug,amazig,tuchdw,td,wk 5,wk 5,thursday ight ftball,tf,w glad,patrits,tampa bay buccars,bucs,tm brady,td pass,td driv,amdla,sp:dt=2017-10-05T20:25:00-04:00,sp:vl=-US,sp:st=ftball,sp:li=fl,sp:ti:hm=TB,sp:ti:away=NE,sp:ty=play,sp:r=2",60170,278.5,45,201,1,0,5,0,0,124,1,android
1406,Zr22PtGd1So,Colbert Reveals What Letterman Taught Him,"jimmy,kimml,liv,lat,ight,talk,shw,fuy,cmdic,cmdy,clip,cmdia,stph,clbrt,th,david,lttrma,d,sulliva,thatr,l,capita,lsss,d sulliva thatr,l capita thatr,stph clbrt,david lttrma,th lat shw with stph clbrt",424061.25,4211.25,438.5,405,13,1,1,1,0,36,0,ios
1407,ZtXkNMbjOEE,Tori Kelly & Luis Fonsi - Hallelujah | Hand In Hand Benefit 2017,[],98552.4,2127.2,51.6,189.2,15,0,5,0,0,99,1,web
1408,Zwq8UlsT1Tw,"[HD] Katy Perry, Lionel Richie & Luke Bryan Interview On GMA 10/4/2017","Katy Prry,lil richi,luk brya,itrviw,2017,amrica idl,gma,gd mrig amrica,w yrk,usa,las vgas,rbi rbrts",3640,52,5,20,4,1,0,1,7,121,0,ios
1409,Zy6vBxqlapw,Kelly Clarkson - Love So Soft [Official Video],"Klly Clarks,Lv S Sft,Maig f Lif,Mv Yu,Klly,Clarks,Nw Music,Klly Clarks Nw Music,Klly Clarks Nw Album,Official Vid,Pp,Atlatic,Dav Myrs",3027926,76505,2880,6414,3,0,2,0,0,5,1,web
1410,ZyHipL45pwM,Steve Martin and the Steep Canyon Rangers: NPR Music Tiny Desk Concert,"stv marti,stp cay ragrs,tiy dsk,tiy dsk ccrt,pr music,pr",127997,4073.75,45.75,266,12,1,1,0,4,73,0,web
1411,Zya-JNMJ62k,hell yes,"jack black,jabls black,tacius d,kig jabls,jabliski,kyl gass,jack black yutub,jack black hll yah,hll yah,hll ys",391707.6,6875,234.2,541.2,10,0,2,0,0,47,1,web
1412,ZymSrDfLhW8,"Randall Cunningham Seizes the Means of Production | Pretty Good, Episode 13","fl,philadlphia agls,dallas cwbys,kasas city chifs,1987 fl strik,ty drstt,radall cuigham,buddy rya,tm ladry,prtty gd,j bis,sb ati",49260,2554.5,66.25,514.5,15,1,1,1,0,114,0,android
1413,_0d3XbH12cs,Kimbra - Everybody Knows (Official Music Video),"Kimbra,Evrybdy Kws,Pp,Kimbra Jhs,Smbdy I Usd T Kw,Gty,Othr,Primal Hart,Official Music Vid,Tp Music Vid",96622,7059.666667,63.66666667,765.3333333,18,0,3,0,0,80,1,web
1414,_38JDGnr0vA,Blue Planet II : The Prequel,"BBC,BBC Wrldwid,Natur,Natural Histry,Aimals,Wildlif,Wild,bbc arth,sir david attbrugh,plat arth,plat arth 2,plat arth II,blu plat,blu plat II,blu plat 2,has zimmr,radihad,thm yrk,prqul,music cllabrati,ca,cas,sa,watr,whal,shark,ctpus,bbc dcumtary,बीबीसी,ग्रह पृथ्वी II,नीले ग्रह II,नीला ग्रह,नीले ग्रह 2",944562,27068,227.2,2132,14,0,0,0,0,25,1,web
1415,_4PLKxYZUPc,Frozen Theory: Rapunzel Is Anna & Elsa's Cousin,"SuprCarliBrthrs,frz,disy,frz thry,tagld thry,tagld,disy pricss,ar aa lsa ad rapuzl rlatd,aa,lsa,rapuzl,disy frz,disy tagld,disy thry,tarza thry,jifr l,ar aa lsa ad rapuzl cusis,cusis,disy familis,supr carli brthrs,j carli,jatha carli,b carli,supr carli brs,ariaa ad agar,kig agar,ardll,is aa amd aftr qu ariaa,qu ariaa",214412.4,10088,225.6,2963.8,19,0,2,0,0,80,1,ios
1416,_5ZrSKpbdSg,Cassini's Last Looks at Saturn,"NASA,Jt Prpulsi Labratry,JPL,spac,xplrati,plats,satur,cassii,imags,spaccraft,grad fial,rigs,ms,plat",119616,2042,25.5,228.25,5,0,1,0,0,74,1,android
1417,_6Qbslgpw8U,How the Massive Equifax Data Breach Happened,"SciShw,scic,Hak,Gr,ducati,lar,crdit,privacy,scurity,quifax,sftwar,cdig,hackig,hackrs,apach struts,rmt cd xcuti,diacara prid,cambria,placza,Dickisia,paltlgist",238588,7299,124.3333333,656,8,1,2,0,2,75,0,web
1418,_95NxbsbMF4,CONFRONTING MY FIRST LOVE,"shadawstv,sha,daws,vlgs,cmdy,Blair,Fwlr,Juicystar,lv,crush,frid z,hacks,fridzd,hw t t gt,first crush,dat,clsur,drama,cut,guru,First Girlfrid,First dat,First byfrid,advic",3094537.75,308028.25,3531.5,39595.75,4,0,4,0,0,10,1,android
1419,_ANP3HR1jsM,ATTACKED BY A POLICE DOG!!,"Rma Atwd,Rma,Atwd,rma atwd vlgs,family vlgs,rma vlgs,yutub praks,atwd vlgs,ah atwd,ka atwd,britty,rma sldirs,kid-fridly,kid fridly,family-fridly,family fridly,family fu,Vlgs2017,vlg,vlgs,vlggr,vlggig,day,daily,Evryday,Smil mr,Rma atwds,Hus,Hm,Kids,Nah,Ka,dky,Empir,flash,Husky,Dg,Girlfrid,Britt,plic,dg,K9,cps,firma,fir truck",1639174.25,76750,929.25,5613.75,13,0,3,0,0,17,1,ios
1420,_Eb9kppyRxc,MY SCARIEST GHOST EXPERIENCE!,"ghst,pararmal,stry,strytim,ghst stry,gabbi,ut lud,ut,lud,adultlscc,byfrid,dat,datig,bad dat",1190235,135252.75,1818.75,12800.25,18,1,3,0,9,18,0,android
1421,_Eb9kppyRxc,MY SCARIEST PARANORMAL EXPERIENCE!,"ghst,pararmal,stry,strytim,ghst stry,gabbi,ut lud,ut,lud,adultlscc,byfrid,dat,datig,bad dat",929283,115692,1556,13766,14,1,0,1,1,26,0,web
1422,_F-vmhCq6uw,"Cavuto: Loyalty works both ways, Mr. President","Yur Wrld,Nil Cavut,Cmm Ss,O Air,Opii,Prsality,Primary Opii,Fx Nws,Nws",411173,4909.75,1070.25,2447.5,8,0,5,0,0,60,1,ios
1423,_GC5AVsf528,Nothing But Thieves - Sorry (Stripped Back),"mus,thig but thivs radi 1,thig but thivs mistajam,bt srry,brk machi,thig but thivs srry,srry music vid,bt brk machi,thig but thivs w music,srry acustic vrsi,Altrativ/Idi,Nthig But Thivs,RCA Rcrds Labl,Srry",97979,6599.5,61,342,10,0,4,0,0,80,1,ios
1424,_HTXMhKWqnA,iPhone X Impressions & Hands On!,"iPh X,iph x,iph 10,iPh X imprssis,hads ,iph 8,iph 8 plus,iph 8 imprssis,iPh X hads ,w iph,iph ubxig,iph x ubxig,iph x aucmt,th iph x,iph x vs,iPh X vs iPh 8,iPh 8 vs,MKBHD,iph x faturs,iph x kyt,fac id,fac ulck,supr rtia display",2928861.333,91920.66667,3036,19203.66667,9,1,0,1,5,8,0,web
1425,_Jn3urgf7zg,Laura Dern Reveals Her Sexual Harassment Experience in Hollywood,"Laura Dr,Laura,Dr,big littl lis,mmy award,sxual harassmt,hllywd,Ell,dgrs,ll dgrs,th ll shw,ll fas,ll tickts,lltub,ll audic",191262,2517,219,480,8,1,0,0,4,84,0,web
1426,_JxZOcu8TYw,…What The Rock is Cooking: Tomahawk Steak & Twice Baked Potato,"Th Rck,Th Rck YuTub,YuTub Th Rck,Dway Jhs YuTub,YuTub Dway Jhs,Th Rck Jhs,Dway Th Rck,Dway Th Rck Jhs,ThRck,what th rck is ckig,rck is ckig,what is th rck ckig,rck ckig,th tmahawk stak,hw t ck tmahawk stak,tmahawk stak rcip,ckig tmahawk stak,bakd ptat rcip,twic bakd ptat rcip,twic bakd ptats,twic bakd ptat rcips,ptat rcips,hw t ck stak",90141.25,4187.25,398.5,461.25,1,0,5,0,0,113,1,ios
1427,_MEFyG-IE_I,Tomb Raider - Trailer Review,"Tmb Raidr,alicia vikadr,uchartd,idiaa js,vid gam mvi,tasr,trailr,mvi,rviw,awsmtacular,jrmy jahs",262667.75,10113.25,232.25,2282.25,18,0,3,0,0,52,1,android
1428,_NlKTMvnjIc,"Hurricane Irma Now a Category 3, Could 'Re-Engergize' to Category 4 | MSNBC","Hurrica Irma,Irma,wathr,hurrica,Flrida,MSNBC,Al Rkr,Strms",1771875.5,8052.5,2125.5,3377.5,10,0,5,0,0,12,1,ios
1429,_Pom2EYv3NM,Kelly Clarkson - Move You [Nashville Sessions],"Klly Clarks,Mv Yu,Nashvill,Liv frm Nashvill,War Mmrial Auditrium,Maig f Lif,Klly,Clarks,Nw Music,liv,Atlatic,Atlatic Rcrds",56455.8,3191.6,16.8,256.6,8,0,4,0,0,115,1,web
1430,_SRNenu07Lw,Day at the Beach - Mayor Steve Fulop,"stv fulp,jrsy city,w jrsy,chris christi,campaig cmmrcial,lcti 2017,plitics",17336.5,142.5,9.5,14.5,2,0,1,0,0,108,1,android
1431,_StIv9i6as4,BFF TAG w VANESSA MORGAN (Toni Topaz) | Madelaine Petsch,"madlai,madlaiptsch,madlai ptsch,ptsch,chryl,blssm,chrylblssm,chryl blssm,rivrdal,vassa,mrga,vassa mrga,ti,tpaz,ti tpaz",109623.6667,11517.66667,52.33333333,1272.666667,4,1,2,0,0,81,0,android
1432,_SzWAfsdZXY,The Killing of a Sacred Deer | Playdate | Official Trailer 2 HD | A24,"a24,a24 films,a24 trailrs,idpdt films,trailr,fficial,mvi,film,scar wir,acadmy award wir,Th Killig f a Sacrd Dr,fficial tasr,2017 trailrs,a24 tasr,Nicl Kidma,Alicia Silvrst,Cli Farrll,Yrgs Lathims,Cas Film Fstival,w a24 mvi,a24 mvi,cas,Cas 2017,Killig f a Sacrd Dr,Drama film,Mystry Film,Thrillr films,th killig f a sacrd dr 2017,2017 mvis,cmig s,dukirk,Barry Kgha",119785.4,1298.2,42.4,157.8,12,1,0,1,9,76,0,web
1433,_VSVLmBO7yI,'Scandal' star on series finale: 'We're going out big',"GMA,Gd Mrig Amrica",3375,63,0,4,8,1,2,1,1,144,0,web
1434,_Z3P18GHej8,Hamburger Recipe | Crispy McDonald's Chicken hamburger By Our Grandpa for Orphan Kids,"hw t ck a burgr,hamburgr,chick burgr,McDald's,burgr,vg burgr,kfc burgr,Burgr Rcip,Chsburgr,Gd Mrig Amrica,hw t ck,hamburgr hill,hamburgr sg,fd,ckig,bst hamburgr,hamburgr pik pathr,pik pathr,gradpa,100 burgrs,hw t mak,mat,sausag,ht dg,GMA,barbcu,utdr ckig,grad fathr,amrica fd,Hamburgr Bus,bu,hm mad burgrs,Hamburgr (Dish),bus,bakig,brad,Brad Rll,Burgr,chf,Fd,Kitch",908822.8,30657,1044.4,6344.2,19,1,1,0,2,26,0,android
1435,_bZlb62VVlw,What Uses Less Gas - Coasting Or Engine Braking?,"sav ful,sav gas,gas my,gas prics,what uss lss ful,what uss lss gas,cst f gas,il barrl,cast r gi brak,cast i utral,utral vs gar,audi,hda,bmw,mrcds,ddg,jp,chvy,frd,subaru,mazda,issa,tyta,vw,acura,lxus,ifiiti,hyudai,kia,frrari,Ram,Cadillac,GMC,prsch,fiat,jaguar,lambrghii,masrati,ast marti,alfa rm,mclar,kigsgg,valvli,pzil,castrl,mbil1,shll,chvr",399940.3333,8183.666667,328.1666667,1775.333333,19,0,4,0,0,55,1,android
1436,_cu4FHyCcT8,Would you eat an Apple like this? - Food Life Hack,"Lif hack,ckig hack,appl pi,appl crumbl,hw t mak,rcip,igrdits,dssrt,puddig,DIY,dir party,sp,bakig,hw t ck,asy ckig,ckig rcip,simpl puddig,v,party trick,fu,simpl,quick,bakd puddig,fruit,surpris",329240.2,5836.4,832,813,2,0,0,0,0,51,1,ios
1437,_dJbQayd4MQ,When your kid annoys you part 4,"ww,wwf,wrstlig,wrld,trtaimt,st cld,th rck,smackdw,raw,wrstlmaia,pwrbmb,udrtakr,chkslam,chair sht,fuy,dad ad s,jami bakr,ah bakr,jim rss,jrr",520444.25,9779,563.25,707.5,3,1,4,0,3,43,0,web
1438,_dJbQayd4MQ,When your kid annoys you part 4,"ww,wwf,wrstlig,wrld,trtaimt,st cld,th rck,smackdw,raw,wrstlmaia,pwrbmb,udrtakr,chkslam,chair sht,fuy,dad ad s,jami bakr,ah bakr,jim rss,jrry th kig,ww 2k",187439,2900,157,239,3,0,5,0,0,76,1,android
1439,_elREWy6f9w,The World's Largest Fruits,"largst,suprlativ,ppl,amazig,giat,hug,fruits,vgtabls,giat carrt,wrld's largst carrt,wrld's largst pumpki,wrld's havist pumpki,pumpki fstival,hak gr,turtls all th way dw,jh gr,vlgbrthrs",336963.25,13996.75,392.75,1588,18,1,4,1,3,46,0,ios
1440,_f2-88pyRtU,Bon Iver - 8 (circle) | One To One,"Paris,blgthqu,blgthèqu,blg,ccrtamprtr,ccrt,mprtr,takaway,tak,away,shw,liv,music,musiqu,B Ivr,8 (Circl),Flk,Justi Vr,Michlbrgr htl,michlbrgrmusic",315121.5,6417.5,105.25,323.5,12,0,2,0,0,52,1,ios
1441,_ghJa9vhvSI,How This Guy Built a DIY Space Suit | WIRED,"spac suit,spac,asa,m,mars,th martia,apll 11,astraut,csmaut,ball,high altitud,altitud,altitud rcrds,diy spac suit,camr smith,hmmad spac suit,spacsuit,spac travl,athrplgy,hmmad,hm mad,diy,wird,tch,wird.cm,tchlgy",23350,1073,18,158,19,1,0,1,6,126,0,android
1442,_iBpGz54ngs,Jeremy Camp - Storm,"Jrmy,Camp,Strm,Sparrw,(SPR),Christia",36643.8,2272.2,10.6,146,12,1,3,0,10,101,0,web
1443,_lGL4Um83LM,"Damage from Hurricane Irma at the Magic Kingdom, Walt Disney World",[],47808.66667,177.3333333,6,73.33333333,12,1,4,0,4,98,0,web
1444,_lnPimlBnk4,How to survive if you get stranded on an island in the middle of nowhere,"Tch Isidr,TI,Tch,Scic,Ivati,Digital cultur,Dsig,Tchlgy,Wils th vllyball,islad,stradd,survivr,survival",184670.75,3828.25,205.25,547.25,20,0,5,0,0,80,1,ios
1445,_n0Ps1KWVU0,Björk: The Gate,"shrt film,NOWNESS,Björk,Th Gat,Adrw Thmas Huag,Alssadr Michl,Gucci,Jams Mrry",433796,11766,326,1265,4,0,2,0,0,46,1,ios
1446,_o8vb1BA_c0,Twin Swap Prank On My Boyfriend with The Merrell Twins!,"twi swap prak  my byfrid,rclbauty101,th udrvlgs,th udr vlgs,thudrvlgs,udr vlgs,udrvlgs,rachl lvi,tylr rga,caimh,caimh mrris,drk kildall,rachl,tylr,drk,rclbauty,th mrrll twis,vrica mrrll,vassa mrl,twis,twi swap prak,twi swap,swap prak,swap,prak,fuy,praks,byfrid,girlfrid,tricks,prakig byfrid,twis prak,camr dallas,hadcuffig my byfrid t camr dallas fr a day",1745573.5,60217.5,983,3422,20,1,2,0,2,9,0,web
1447,_oO0pd8VJjY,Late Night Pho,"dmics,aimati,ph,rstaurat,ight,fd,hri,drugs,hugry,chis,fuy",1767115.5,139485.5,840.25,13998.75,1,0,3,0,0,19,1,android
1448,_pAXXhjligg,GIN WONG FAIA,[],1855.5,4,0,0,20,1,2,1,3,123,0,android
1449,_pc1kON-doU,The Try Guys Get Makeovers From High School Girls,"Try Guys,tagrs,high schl,fashi,makvr,dsigr,drss,clthig,trds,trdy,ts,vgu,lit,fam,fidgt spir,mdl,m's fashi,styl,styld,trasfrmati,buzzfdvid,xtra,yl,rd,2000s,2010s,2017,past,futur,80s,90s,fatasy,humr,cmdy",4559182.333,155447.3333,9054,28529,18,1,1,0,9,2,0,web
1450,_qb4_uvYSG0,Donald Trump: NFL Owners Should Fire Players Who 'Disrespect The Flag' | The Last Word | MSNBC,"Natial Scurity,Rpublicas,Bst f last ight,Dald Trump,NFL,Alabama,Cgrss,Mxic,Sat,Whit Hus,MSNBC,ws chal,ws stati,wspapr,brakig ws,us ws,plitics,currt vts,tp stris,pp cultur,busiss,halth,libral,cabl,Last Wrd,Th Last Wrd,Lawrc O'Dll,MSNBC Nws,NFL Owrs,Owrs,Fir Playrs,Disrspct,Flag,supprtig Luthr Strag,Luthr Strag,Alabama Sat rac,Jy Rid,EJ Di,Cli Kaprick",116447.3333,883.3333333,881.6666667,2076.666667,1,1,2,0,7,106,0,web
1451,_r5eTelhpmQ,Darius Rucker - Life's Too Short (Audio),"Darius,Ruckr,Lif's,T,Shrt,Capitl,Rcrds,Nashvill,Cutry",36468.4,1542.4,38.2,84.4,4,0,5,0,0,102,1,android
1452,_tHYuBw32z0,29 Facts about European Royalty - mental_floss List Show Ep. 520,"ryalty,march,marchy,jh gr,mtal flss,histry,urp,trivia,hry,lizabth,william,widsr,charls,glad,frac,prtugal,pp,vatica city,histrical,grac klly,lichtsti,gigrbrad,hry viii,christia vii,dmark,thrlads,kig's day",85960.25,2003.75,98.25,340.25,18,1,2,0,6,83,0,android
1453,_uLmn_Dba08,10 Hilarious Thrift Store Items!,"thrift str,budgt shppig,wird thrift str,thrift shppig,scd had shp,wird tys,chap tys,gag gift,gag gifts,jk gift,90s ty,fuy ubxig,as s  tv prducts,wird thigs yu ca buy,tstig wird prducts,matthias,matthiasiam,hi5 studis,#M729",2050417,41184,2682.5,15637,6,1,3,0,2,19,0,web
